6.697843566085157629e-01,1.021855258307765113e-29
1.201876932815581611e+00,5.863128689233345467e-29
2.156676469645430583e+00,3.312317777620481628e-28
3.869991400721874975e+00,1.780082755307796818e-27
6.944404342726255841e+00,8.145044446834883877e-27
1.246120383272164567e+01,2.220326717095363822e-26
2.236067966337277824e+01,1.142026076427702779e-26
4.012453385081730772e+01,2.734233946167605874e-29
7.200041505815924836e+01,2.026452858294215034e-39
1.291992522036890705e+02,9.934610901853871078e-74
2.318382019952101132e+02,6.771289801765413322e-186
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
