6.697843566085157629e-01,8.532119197962942893e-29
1.201876932815581611e+00,4.860356949358786272e-28
2.156676469645430583e+00,2.682848587603165280e-27
3.869991400721874975e+00,1.338026390173018945e-26
6.944404342726255841e+00,4.813528898034930168e-26
1.246120383272164567e+01,6.048511538411988586e-26
2.236067966337277824e+01,2.569876976460474413e-27
4.012453385081730772e+01,2.003891556224709816e-33
7.200041505815924836e+01,8.773038746056677126e-55
1.291992522036890705e+02,3.005250850021432894e-125
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
