6.697843566085157629e-01,6.325707128306979974e-09
1.201876932815581611e+00,2.238308532835290429e-08
2.156676469645430583e+00,2.666611338716804156e-08
3.869991400721874975e+00,9.543268381961332592e-10
6.944404342726255841e+00,4.282400121919443740e-16
1.246120383272164567e+01,3.164203463139781194e-38
2.236067966337277824e+01,3.523213760909182715e-111
4.012453385081730772e+01,0.000000000000000000e+00
7.200041505815924836e+01,0.000000000000000000e+00
1.291992522036890705e+02,0.000000000000000000e+00
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
