6.697843566085157629e-01,1.134284413653960150e-28
1.201876932815581611e+00,6.461498022400606401e-28
2.156676469645430583e+00,3.566655911040670052e-27
3.869991400721874975e+00,1.778810684915514700e-26
6.944404342726255841e+00,6.399243466989426679e-26
1.246120383272164567e+01,8.041064833534984732e-26
2.236067966337277824e+01,3.416468208863320645e-27
4.012453385081730772e+01,2.664030947224863687e-33
7.200041505815924836e+01,1.166312949824964520e-54
1.291992522036890705e+02,3.995266731755792217e-125
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
