6.697843566085157629e-01,9.479731689104876343e-21
1.201876932815581611e+00,2.023291421572437803e-20
2.156676469645430583e+00,4.733274380774718642e-21
3.869991400721874975e+00,8.965907288588620232e-25
6.944404342726255841e+00,1.883570240269081054e-38
1.246120383272164567e+01,3.487851014678223540e-84
2.236067966337277824e+01,3.935832252257692775e-233
4.012453385081730772e+01,0.000000000000000000e+00
7.200041505815924836e+01,0.000000000000000000e+00
1.291992522036890705e+02,0.000000000000000000e+00
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
