6.697843566085157629e-01,6.546661160571696301e-23
1.201876932815581611e+00,1.397276188876702866e-22
2.156676469645430583e+00,3.268778544287349025e-23
3.869991400721874975e+00,6.191816281356401649e-27
6.944404342726255841e+00,1.300785353381943051e-40
1.246120383272164567e+01,2.408694625597634980e-86
2.236067966337277824e+01,2.718068505039499079e-235
4.012453385081730772e+01,0.000000000000000000e+00
7.200041505815924836e+01,0.000000000000000000e+00
1.291992522036890705e+02,0.000000000000000000e+00
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
